ticker,wall_ns,side_id,level,tte_bucket,asset,asset_id,source,quality_tier,has_rti,has_tick,has_book_quote,has_valid_tte,has_valid_prices,has_valid_spread,rti_join_lag_ms,tick_join_lag_ms,wall_time_utc,hour_utc,day_of_week_utc,side,tte_s,yes_bid,yes_ask,no_bid,no_ask,entry_cost,market_implied_yes_ask,kalshi_spread,tick_spread,microprice_x1000,imbalance_x10000,yes_bid_qty,no_bid_qty,book_seq,cb_mid_cents,signal_rvol_1m_microbps,signal_rvol_5m_microbps,signal_strike_dist_bps,volume,rti_cents,rti_vs_strike_bps,rti_abs_vs_strike_bps,rti_change_5s,rti_change_15s,rti_change_30s,rti_change_60s,consolidated_bid_cents,consolidated_ask_cents,median_mid_cents,floor_strike_cents,eligible_venues,published,utilized_depth_lots,dynamic_cap_lots,result_yes,won,fee_cents,pnl_cents,_is_clean,_reject_reasons,trade_last_age_s,trade_last_yes_price,trade_last_no_price,trade_30s_count,trade_30s_volume,trade_30s_vwap_yes,trade_30s_vwap_no,trade_30s_yes_taker_vol,trade_30s_no_taker_vol,trade_30s_net_yes_pressure,trade_30s_yes_taker_share,trade_30s_avg_size,trade_30s_signal_side_pressure,trade_30s_entry_vs_vwap,trade_30s_signal_side_vwap_edge,trade_60s_count,trade_60s_volume,trade_60s_vwap_yes,trade_60s_vwap_no,trade_60s_yes_taker_vol,trade_60s_no_taker_vol,trade_60s_net_yes_pressure,trade_60s_yes_taker_share,trade_60s_avg_size,trade_60s_signal_side_pressure,trade_60s_entry_vs_vwap,trade_60s_signal_side_vwap_edge,trade_300s_count,trade_300s_volume,trade_300s_vwap_yes,trade_300s_vwap_no,trade_300s_yes_taker_vol,trade_300s_no_taker_vol,trade_300s_net_yes_pressure,trade_300s_yes_taker_share,trade_300s_avg_size,trade_300s_signal_side_pressure,trade_300s_entry_vs_vwap,trade_300s_signal_side_vwap_edge,trade_900s_count,trade_900s_volume,trade_900s_vwap_yes,trade_900s_vwap_no,trade_900s_yes_taker_vol,trade_900s_no_taker_vol,trade_900s_net_yes_pressure,trade_900s_yes_taker_share,trade_900s_avg_size,trade_900s_signal_side_pressure,trade_900s_entry_vs_vwap,trade_900s_signal_side_vwap_edge,trade_has_prior,trade_30s_price_momentum,trade_60s_price_momentum,trade_300s_price_momentum,trade_900s_price_momentum,trade_volume_burst_30s_vs_5m,trade_count_burst_30s_vs_5m,trade_pressure_accel_30s_vs_5m,trade_staleness_penalty,day_utc
KXSOL15M-26APR292245-45,1777516513256841216,1,92,6,SOL,3,signals,B,0,1,1,1,1,1,,993.093888,2026-04-30T02:35:13.256841+00:00,2,3,NO,586,4,5,95,96,96,0.05,1.0,-1.0,-1.0,0.0,0.0,0.0,0,8309.0,0.0,10.0,-57.0,3684.0,,,,,,,,,,,8357.0,,,,,0,1,1,3,1,,0.957937216,4.1000000000000005,95.9,11.0,575.97,2.9651075576852963,97.03489244231466,18.0,557.9699999999999,-539.97,0.0312516276889421,52.3609090909091,539.97,93.0348924423147,1.034892442314657,14.0,588.23,3.000277102493924,96.99972289750605,29.0,559.2299999999999,-530.23,0.0493004437039933,42.01642857142857,530.23,92.99972289750608,0.9997228975060466,139.0,1842.4,8.169358988276162,91.83064101172384,557.82,1284.58,-726.76,0.302768128528007,13.254676258992804,726.76,87.83064101172384,-4.169358988276159,139.0,1842.4,8.169358988276162,91.83064101172384,557.82,1284.58,-726.76,0.302768128528007,13.254676258992804,726.76,87.83064101172384,-4.169358988276159,1,0.1000000000000005,0.1000000000000005,-26.9,-26.9,0.312619409465914,0.079136690647482,467.294,0.5107416069463997,2026-04-30
KXBTC15M-26APR292245-45,1777516522620396800,1,94,6,BTC,0,signals,B,0,1,1,1,1,1,,989.005312,2026-04-30T02:35:22.620397+00:00,2,3,NO,577,3,3,97,97,98,0.03,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7573986.0,2.0,2.0,-52.0,319092.0,,,,,,,,,,,7614196.0,,,,,0,1,1,1,1,,0.3364278,2.8000000000000003,97.2,75.0,5575.900000000111,2.903129898312266,97.0968701016842,4780.900000000023,795.0,3985.89999999998,0.85742212019583,74.3453333333348,-3985.89999999998,95.09687010168771,-0.9031298983157968,184.0,12132.19000000012,2.553536748105636,97.4464632518918,8619.980000000069,3512.2099999999846,5107.770000000011,0.7105048635077413,65.93581521739195,-5107.770000000011,95.44646325189436,-0.5535367481082005,2312.0,151617.09999999992,7.069756656735961,92.93024334326384,100035.25000000004,51581.84999999997,48453.40000000002,0.6597887045722421,65.57833044982695,-48453.40000000002,90.93024334326404,-5.069756656736146,2520.0,159546.47999999992,8.507967032553786,91.49203296744604,105306.05000000005,54240.42999999997,51065.62000000002,0.6600336779601788,63.31209523809521,-51065.62000000002,89.49203296744622,-6.507967032553964,1,-0.1,0.4000000000000003,-25.200000000000003,-44.2,0.036776194769588,0.032439446366782,859.4400000000223,0.7482633929045773,2026-04-30
KXSOL15M-26APR292245-45,1777516529274399232,1,85,6,SOL,3,signals,B,0,1,1,1,1,1,,1002.093312,2026-04-30T02:35:29.274399+00:00,2,3,NO,570,4,5,95,96,96,0.05,1.0,-1.0,-1.0,0.0,0.0,0.0,0,8311.0,0.0,10.0,-55.0,3690.0,,,,,,,,,,,8357.0,,,,,0,1,1,3,1,,11.913909232,4.0,96.0,11.0,566.97,2.948679824329329,97.05132017567064,18.0,548.9699999999999,-530.97,0.0317477115191279,51.54272727272728,530.97,93.05132017567068,1.0513201756706252,13.0,588.97,2.9998353057031766,97.0001646942968,28.0,560.9699999999999,-532.97,0.0475406217634174,45.30538461538462,532.97,93.00016469429684,1.0001646942967852,116.0,1730.55,7.036888272514518,92.96311172748548,525.82,1204.73,-678.91,0.303845598220219,14.91853448275862,678.91,88.96311172748548,-3.036888272514517,140.0,1845.4,8.162581012246667,91.83741898775334,557.82,1287.58,-729.76,0.302275929337813,13.18142857142857,729.76,87.83741898775334,-4.162581012246662,1,1.0,-0.7000000000000002,-15.0,-27.0,0.3276241657276588,0.0948275862068965,463.07900000000006,0.0774358857596777,2026-04-30
KXBTC15M-26APR292245-45,1777516563631451648,1,88,6,BTC,0,signals,B,0,1,1,1,1,1,,1011.028224,2026-04-30T02:36:03.631452+00:00,2,3,NO,536,2,2,98,98,98,0.02,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7572188.0,1.0,1.0,-55.0,337884.0,,,,,,,,,,,7614196.0,,,,,0,1,1,1,1,,0.497694648,2.2,97.8,112.0,7658.470000000001,3.340503912661524,96.65949608733855,7173.449999999997,485.0199999999968,6688.429999999986,0.9366688124390375,68.37919642857143,-6688.429999999986,94.65949608733848,-1.3405039126614469,199.0,11703.830000000016,3.264961811646345,96.73503818835326,10375.11000000003,1328.719999999994,9046.389999999978,0.8864713516857315,58.81321608040209,-9046.389999999978,94.73503818835366,-1.2649618116467425,1780.0,115796.9499999999,5.213316292009453,94.78668370799036,80221.68000000005,35575.26999999996,44646.41000000002,0.6927788685280581,65.05446629213478,-44646.41000000002,92.78668370799056,-3.2133162920096368,2672.0,168942.27999999988,8.220194956526003,91.77980504347389,113621.13000000003,55321.149999999965,58299.98000000002,0.6725440783680682,63.22690119760475,-58299.98000000002,89.779805043474,-6.2201949565261145,1,-1.5,-0.8000000000000003,-4.300000000000001,-44.8,0.066137061468372,0.0629213483146067,-2223.7889999999843,0.6676928446899277,2026-04-30
KXSOL15M-26APR292245-45,1777516587259459840,1,89,6,SOL,3,signals,B,0,1,1,1,1,1,,998.147072,2026-04-30T02:36:27.259460+00:00,2,3,NO,512,3,3,97,97,97,0.03,0.0,-1.0,-1.0,0.0,0.0,0.0,0,8300.0,0.0,16.0,-68.0,3925.0,,,,,,,,,,,8357.0,,,,,0,1,1,2,1,,15.79777884,3.0,97.0,5.0,44.95999999999981,3.6801823843416783,96.31981761565856,36.85000000000002,8.1099999999999,28.74000000000001,0.8196174377224239,8.991999999999962,-28.74000000000001,93.31981761565832,-0.6801823843414496,8.0,117.25999999999976,4.546827562681246,95.45317243731878,109.14999999999998,8.1099999999999,101.03999999999996,0.9308374552277008,14.65749999999997,-101.03999999999996,92.45317243731876,-1.5468275626812158,63.0,1190.0199999999995,4.627420547553826,95.3725794524462,484.68,705.3399999999998,-220.66000000000005,0.4072872724828156,18.88920634920634,220.66000000000005,92.37257945244616,-1.627420547553811,148.0,1962.66,7.946556204334935,92.05344379566506,666.97,1295.6899999999998,-628.72,0.3398296189864776,13.261216216216214,628.72,89.05344379566506,-4.946556204334939,1,-1.0,-2.7,-6.4,-28.0,0.0377808776323085,0.0793650793650793,-50.80600000000001,0.0595316803206584,2026-04-30
KXXRP15M-26APR292245-45,1777516604257579776,1,96,5,XRP,2,signals,B,0,1,1,1,1,1,,996.84352,2026-04-30T02:36:44.257580+00:00,2,3,NO,495,1,4,96,99,99,0.04,3.0,-1.0,-1.0,0.0,0.0,0.0,0,137.0,1924.0,1200.0,-72.0,4060.0,,,,,,,,,,,137.0,,,,,0,1,1,0,1,,25.307211776,4.4,95.6,2.0,21.5,4.381395348837243,95.61860465116224,21.5,0.0,21.5,1.0,10.75,-21.5,94.61860465116276,-3.3813953488377564,5.0,460.0,4.15444347826087,95.84555652173908,460.0,0.0,460.0,1.0,92.0,-460.0,94.84555652173913,-3.154443478260916,75.0,1405.61,5.134200809612904,94.86579919038704,889.61,516.0,373.61,0.6328995951935458,18.741466666666668,-373.61,93.8657991903871,-4.134200809612963,126.0,2030.23,7.765447264595634,92.23455273540434,1025.23,1005.0,20.230000000000015,0.5049821941356398,16.112936507936507,-20.230000000000015,91.23455273540436,-6.7654472645956645,1,0.3999999999999994,-2.400000000000001,1.3999999999999997,-31.6,0.0152958502002689,0.0266666666666666,15.861000000000004,0.0380123902340839,2026-04-30
KXBTC15M-26APR292245-45,1777516617624026112,1,95,5,BTC,0,signals,B,0,1,1,1,1,1,,996.628992,2026-04-30T02:36:57.624026+00:00,2,3,NO,482,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7567380.0,1.0,3.0,-61.0,364062.0,,,,,,,,,,,7614196.0,,,,,0,1,1,0,1,,0.080440112,1.5,98.5,87.0,9208.800000000076,1.4295953870210991,98.57040461297716,4545.420000000013,4663.380000000005,-117.95999999999184,0.4935952567109694,105.84827586206984,117.95999999999184,97.5704046129789,-0.4295953870228288,164.0,13741.480000000098,1.6438195885741762,98.35618041142388,6778.4800000000105,6963.000000000007,-184.51999999998952,0.4932860215930134,83.78951219512254,184.51999999998952,97.35618041142584,-0.6438195885761075,1323.0,82604.20000000003,4.254300895111906,95.74569910488742,51184.52000000006,31419.67999999997,19764.84000000002,0.6196358054433073,62.43703703703706,-19764.84000000002,94.74569910488808,-3.2543008951125785,2823.0,182031.46,7.744051451326069,92.25594854867369,119874.26000000004,62157.199999999975,57717.06000000003,0.6585359475774136,64.48156571023732,-57717.06000000003,91.25594854867391,-6.744051451326314,1,-0.2999999999999998,-1.0,-3.6,-45.5,0.1114810142825676,0.0657596371882086,2094.4439999999936,0.925548754524582,2026-04-30
KXBTC15M-26APR292245-45,1777516631622808576,1,87,5,BTC,0,signals,B,0,1,1,1,1,1,,998.48832,2026-04-30T02:37:11.622809+00:00,2,3,NO,468,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7570843.0,0.0,1.0,-56.0,368944.0,,,,,,,,,,,7614196.0,,,,,0,1,1,0,1,,1.142329576,1.1,98.9,90.0,8937.459999999992,1.278953640072244,98.72104635992692,3929.220000000016,5008.240000000005,-1079.020000000004,0.4396349745900982,99.30511111111102,1079.020000000004,97.72104635992775,-0.2789536400730839,169.0,14138.070000000123,1.4851957869779933,98.51480421302,6817.809999999998,7320.260000000009,-502.4499999999971,0.4822306014894493,83.65721893491197,502.4499999999971,97.514804213022,-0.4851957869799861,1288.0,78760.27000000008,4.1005119840244655,95.89948801597474,47240.560000000085,31519.709999999977,15720.850000000006,0.5998019051991573,61.14927795031062,-15720.850000000006,94.89948801597554,-3.1005119840252604,2861.0,184472.37,7.657736868670377,92.34226313132936,121531.91000000002,62940.45999999998,58591.450000000026,0.6588081998404425,64.47828381684724,-58591.450000000026,91.34226313132962,-6.657736868670639,1,-0.7,-0.9000000000000001,-5.300000000000001,-45.9,0.113476756745501,0.0698757763975155,2651.105000000005,0.4667815872976587,2026-04-30
KXBTC15M-26APR292245-45,1777516643626839552,1,90,5,BTC,0,signals,B,0,1,1,1,1,1,,1000.54912,2026-04-30T02:37:23.626840+00:00,2,3,NO,456,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7573848.0,0.0,1.0,-52.0,383268.0,,,,,,,,,,,7614196.0,,,,,0,1,1,0,1,,0.090369552,1.0,99.0,128.0,14441.570000000009,1.276550472005526,98.72344952799352,9043.099999999977,5398.470000000008,3644.629999999997,0.6261853801214115,112.82476562500004,-3644.629999999997,97.72344952799448,-0.2765504720064911,200.0,20574.40000000005,1.3900746558830606,98.60992534411548,11954.659999999987,8619.740000000013,3334.920000000005,0.5810453767789077,102.87200000000026,-3334.920000000005,97.60992534411696,-0.3900746558845327,1245.0,82955.17000000009,3.7236941470917695,96.27630585290744,50409.40000000008,32545.769999999982,17863.630000000026,0.6076703838953019,66.63065863453822,-17863.630000000026,95.27630585290822,-2.723694147092558,2917.0,191634.4,7.420024233644918,92.57997576635478,127120.45,64513.94999999998,62606.50000000002,0.6633488037638338,65.69571477545422,-62606.50000000002,91.57997576635508,-6.420024233645222,1,-0.5,-0.4000000000000001,-7.799999999999999,-46.0,0.1740888482297124,0.1028112449799196,-1858.2669999999948,0.9171202535560165,2026-04-30
KXBTC15M-26APR292245-45,1777516652622443008,1,88,5,BTC,0,signals,B,0,1,1,1,1,1,,1001.065984,2026-04-30T02:37:32.622443+00:00,2,3,NO,447,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7570858.0,0.0,1.0,-56.0,390040.0,,,,,,,,,,,7614196.0,,,,,0,1,1,0,1,,0.297438008,1.5,98.5,101.0,11853.78,1.1927591873647905,98.8072408126342,9507.029999999955,2346.7500000000077,7160.279999999992,0.802025176779049,117.36415841584156,-7160.279999999992,97.8072408126352,-0.1927591873658087,200.0,22107.730000000098,1.2994906306527512,98.70050936934564,15177.599999999962,6930.130000000012,8247.470000000001,0.6865291009072345,110.53865000000047,-8247.470000000001,97.70050936934724,-0.2994906306543612,1217.0,84941.01000000013,3.526150995849991,96.47384900414914,52844.44000000008,32096.56999999998,20747.87000000003,0.6221310530684765,69.79540673788014,-20747.87000000003,95.47384900415,-2.5261509958508555,2939.0,195020.39,7.308907145555415,92.69109285444426,130506.44,64513.94999999998,65992.49000000002,0.6691938212204375,66.35603606668934,-65992.49000000002,91.6910928544446,-6.308907145555736,1,0.4000000000000001,0.0999999999999998,-7.299999999999999,-45.5,0.1395530851352012,0.0829909613804437,-5085.492999999989,0.7707497343487721,2026-04-30
KXXRP15M-26APR292245-45,1777516655261338624,1,96,5,XRP,2,signals,B,0,1,1,1,1,1,,1004.854528,2026-04-30T02:37:35.261339+00:00,2,3,NO,444,1,3,97,99,99,0.03,2.0,-1.0,-1.0,0.0,0.0,0.0,0,137.0,0.0,600.0,-72.0,4060.0,,,,,,,,,,,137.0,,,,,0,1,1,0,1,,76.310970624,4.4,95.6,0.0,0.0,,,0.0,0.0,0.0,,,-0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,-0.0,,,51.0,1166.89,4.883719973605048,95.11628002639492,785.89,381.0,404.89,0.6734910745657261,22.88019607843137,-404.89,94.11628002639496,-3.883719973605082,126.0,2030.23,7.765447264595634,92.23455273540434,1025.23,1005.0,20.230000000000015,0.5049821941356398,16.112936507936507,-20.230000000000015,91.23455273540436,-6.7654472645956645,1,,,-5.6000000000000005,-31.6,0.0,0.0,40.489,0.012934774869966,2026-04-30
KXBTC15M-26APR292245-45,1777516663622956288,1,93,5,BTC,0,signals,B,0,1,1,1,1,1,,999.550976,2026-04-30T02:37:43.622956+00:00,2,3,NO,436,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7570418.0,1.0,2.0,-57.0,393790.0,,,,,,,,,,,7614196.0,,,,,0,1,1,0,1,,0.135719288,1.0,99.0,117.0,10638.580000000016,1.181885928385264,98.81811407161402,9130.28999999998,1508.290000000008,7621.999999999993,0.8582244998862597,90.92803418803432,-7621.999999999993,97.81811407161472,-0.1818859283859808,211.0,21237.64000000001,1.2196295351084672,98.78037046489077,14665.109999999986,6572.530000000013,8092.579999999987,0.6905244650535547,100.65232227488158,-8092.579999999987,97.78037046489152,-0.2196295351092487,1178.0,82718.44000000013,3.2260682140524306,96.7739317859468,51643.0300000001,31075.40999999999,20567.62000000004,0.6243230650868176,70.21938879456718,-20567.62000000004,95.77393178594755,-2.2260682140531856,2985.0,196895.47,7.249153985106941,92.75084601489276,132370.72,64524.74999999999,67845.97000000002,0.672289311684012,65.96163149078725,-67845.97000000002,91.75084601489306,-6.249153985107228,1,0.0,-0.7999999999999998,-7.300000000000001,-46.0,0.1286119515793576,0.099320882852292,-5565.2379999999885,0.8804992664701491,2026-04-30
KXETH15M-26APR292245-45,1777516664176280576,1,88,5,ETH,1,signals,B,0,1,1,1,1,1,,997.936896,2026-04-30T02:37:44.176280+00:00,2,3,NO,435,2,2,98,98,98,0.02,0.0,-1.0,-1.0,0.0,0.0,0.0,0,224467.0,3.0,5.0,-82.0,20889.0,,,,,,,,,,,226329.0,,,,,0,1,1,1,1,,43.448111576,2.6,97.4,0.0,0.0,,,0.0,0.0,0.0,,,-0.0,,,11.0,244.1099999999988,2.8307320470280315,97.16926795297248,10.239999999999782,233.8699999999999,-223.62999999999988,0.0419483019950015,22.191818181818068,223.62999999999988,95.16926795297196,-0.8307320470275243,130.0,3214.080000000001,3.7713905689964258,96.22860943100356,2152.52,1061.5599999999995,1090.96,0.6697157506969333,24.723692307692318,-1090.96,94.22860943100358,-1.7713905689964378,374.0,10444.740000000002,8.494075774025973,91.50592422597404,5983.110000000001,4461.629999999999,1521.48,0.5728347474422532,27.927112299465247,-1521.48,89.50592422597403,-6.494075774025973,1,,-0.2000000000000001,-4.200000000000001,-45.4,0.0,0.0,109.096,0.0224981436678168,2026-04-30
KXXRP15M-26APR292245-45,1777516682261260032,1,90,5,XRP,2,signals,B,0,1,1,1,1,1,,998.707968,2026-04-30T02:38:02.261260+00:00,2,3,NO,417,1,2,98,99,99,0.02,1.0,-1.0,-1.0,0.0,0.0,0.0,0,137.0,0.0,600.0,-72.0,4594.0,,,,,,,,,,,137.0,,,,,0,1,1,0,1,,0.711234032,1.3,98.7,7.0,266.97000000000025,1.656568153725139,98.34343184627484,69.97000000000003,197.0,-127.03,0.262089373337828,38.13857142857147,127.03,97.34343184627488,-0.6565681537251749,7.0,266.97000000000025,1.656568153725139,98.34343184627484,69.97000000000003,197.0,-127.03,0.262089373337828,38.13857142857147,127.03,97.34343184627488,-0.6565681537251749,53.0,1343.86,3.988003214620567,96.0119967853794,767.86,576.0,191.86000000000004,0.5713839239206464,25.355849056603777,-191.86000000000004,95.01199678537944,-2.988003214620605,133.0,2297.2000000000003,7.0555014800626825,92.94449851993728,1095.2,1202.0,-106.79999999999998,0.4767543095942886,17.27218045112782,106.79999999999998,91.94449851993733,-6.055501480062716,1,-1.4,-1.4,-4.7,-34.7,0.198659086511988,0.1320754716981132,146.216,0.5843736048372371,2026-04-30
KXXRP15M-26APR292245-45,1777516683255357440,1,86,5,XRP,2,signals,B,0,1,1,1,1,1,,994.097408,2026-04-30T02:38:03.255358+00:00,2,3,NO,416,1,2,98,99,99,0.02,1.0,-1.0,-1.0,0.0,0.0,0.0,0,137.0,0.0,849.0,-72.0,4594.0,,,,,,,,,,,137.0,,,,,0,1,1,0,1,,1.70533144,1.3,98.7,7.0,266.97000000000025,1.656568153725139,98.34343184627484,69.97000000000003,197.0,-127.03,0.262089373337828,38.13857142857147,127.03,97.34343184627488,-0.6565681537251749,7.0,266.97000000000025,1.656568153725139,98.34343184627484,69.97000000000003,197.0,-127.03,0.262089373337828,38.13857142857147,127.03,97.34343184627488,-0.6565681537251749,53.0,1343.86,3.988003214620567,96.0119967853794,767.86,576.0,191.86000000000004,0.5713839239206464,25.355849056603777,-191.86000000000004,95.01199678537944,-2.988003214620605,133.0,2297.2000000000003,7.0555014800626825,92.94449851993728,1095.2,1202.0,-106.79999999999998,0.4767543095942886,17.27218045112782,106.79999999999998,91.94449851993733,-6.055501480062716,1,-1.4,-1.4,-4.7,-34.7,0.198659086511988,0.1320754716981132,146.216,0.3696404755492731,2026-04-30
KXXRP15M-26APR292245-45,1777516683255357440,1,87,5,XRP,2,signals,B,0,1,1,1,1,1,,994.097408,2026-04-30T02:38:03.255358+00:00,2,3,NO,416,1,2,98,99,99,0.02,1.0,-1.0,-1.0,0.0,0.0,0.0,0,137.0,0.0,849.0,-72.0,4594.0,,,,,,,,,,,137.0,,,,,0,1,1,0,1,,1.70533144,1.3,98.7,7.0,266.97000000000025,1.656568153725139,98.34343184627484,69.97000000000003,197.0,-127.03,0.262089373337828,38.13857142857147,127.03,97.34343184627488,-0.6565681537251749,7.0,266.97000000000025,1.656568153725139,98.34343184627484,69.97000000000003,197.0,-127.03,0.262089373337828,38.13857142857147,127.03,97.34343184627488,-0.6565681537251749,53.0,1343.86,3.988003214620567,96.0119967853794,767.86,576.0,191.86000000000004,0.5713839239206464,25.355849056603777,-191.86000000000004,95.01199678537944,-2.988003214620605,133.0,2297.2000000000003,7.0555014800626825,92.94449851993728,1095.2,1202.0,-106.79999999999998,0.4767543095942886,17.27218045112782,106.79999999999998,91.94449851993733,-6.055501480062716,1,-1.4,-1.4,-4.7,-34.7,0.198659086511988,0.1320754716981132,146.216,0.3696404755492731,2026-04-30
KXXRP15M-26APR292245-45,1777516690257005056,1,91,5,XRP,2,signals,B,0,1,1,1,1,1,,1998.246144,2026-04-30T02:38:10.257005+00:00,2,3,NO,409,1,2,98,99,99,0.02,1.0,-1.0,-1.0,0.0,0.0,0.0,0,137.0,0.0,600.0,-72.0,4594.0,,,,,,,,,,,137.0,,,,,0,1,1,0,1,,8.706979056,1.3,98.7,7.0,266.97000000000025,1.656568153725139,98.34343184627484,69.97000000000003,197.0,-127.03,0.262089373337828,38.13857142857147,127.03,97.34343184627488,-0.6565681537251749,7.0,266.97000000000025,1.656568153725139,98.34343184627484,69.97000000000003,197.0,-127.03,0.262089373337828,38.13857142857147,127.03,97.34343184627488,-0.6565681537251749,51.0,1301.86,3.921710475780803,96.07828952421916,767.86,534.0,233.86000000000004,0.58981764552256,25.52666666666667,-233.86000000000004,95.0782895242192,-2.9217104757808414,133.0,2297.2000000000003,7.0555014800626825,92.94449851993728,1095.2,1202.0,-106.79999999999998,0.4767543095942886,17.27218045112782,106.79999999999998,91.94449851993733,-6.055501480062716,1,-1.4,-1.4,-4.8,-34.7,0.2050681332862214,0.1372549019607843,150.416,0.1030186625757565,2026-04-30
KXXRP15M-26APR292245-45,1777516692263355904,1,98,5,XRP,2,signals,B,0,1,1,1,1,1,,2006.350848,2026-04-30T02:38:12.263356+00:00,2,3,NO,407,1,2,98,99,99,0.02,1.0,-1.0,-1.0,0.0,0.0,0.0,0,137.0,0.0,0.0,-72.0,4594.0,,,,,,,,,,,137.0,,,,,0,1,1,0,1,,10.713329904,1.3,98.7,7.0,266.97000000000025,1.656568153725139,98.34343184627484,69.97000000000003,197.0,-127.03,0.262089373337828,38.13857142857147,127.03,97.34343184627488,-0.6565681537251749,7.0,266.97000000000025,1.656568153725139,98.34343184627484,69.97000000000003,197.0,-127.03,0.262089373337828,38.13857142857147,127.03,97.34343184627488,-0.6565681537251749,50.0,1300.86,3.920035976200357,96.0799640237996,767.86,533.0,234.86000000000004,0.590271051458266,26.017200000000003,-234.86000000000004,95.07996402379965,-2.920035976200396,133.0,2297.2000000000003,7.0555014800626825,92.94449851993728,1095.2,1202.0,-106.79999999999998,0.4767543095942886,17.27218045112782,106.79999999999998,91.94449851993733,-6.055501480062716,1,-1.4,-1.4,-4.7,-34.7,0.2052257737189246,0.14,150.51600000000002,0.0853728195308926,2026-04-30
KXSOL15M-26APR292245-45,1777516729265085440,1,98,4,SOL,3,signals,B,0,1,1,1,1,1,,2008.608,2026-04-30T02:38:49.265085+00:00,2,3,NO,370,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,8272.0,22.0,17.0,-101.0,5568.0,,,,,,,,,,,8357.0,,,,,0,1,1,0,1,,0.30445944,2.0,98.0,10.0,292.1700000000001,1.5328062429407538,98.46719375705923,192.17,100.0,92.17000000000002,0.6577335113119072,29.21700000000001,-92.17000000000002,97.46719375705923,-0.5328062429407652,17.0,624.27,1.508513944286923,98.49148605571308,321.27,303.0,18.27000000000004,0.5146330914508145,36.72176470588235,-18.27000000000004,97.49148605571308,-0.508513944286932,60.0,1553.9499999999996,2.4527500884841857,97.54724991151583,609.61,944.3399999999998,-334.7300000000001,0.3922970494546157,25.89916666666666,334.7300000000001,96.54724991151582,-1.4527500884841658,182.0,2784.1199999999994,6.106714150252144,93.89328584974788,1138.43,1645.6899999999998,-507.2600000000001,0.4089011967874949,15.297362637362632,507.2600000000001,92.89328584974784,-5.106714150252131,1,1.0,0.2000000000000001,-2.0,-29.0,0.1880176324849578,0.1666666666666666,-125.64300000000004,0.7666010681022017,2026-04-30
KXBTC15M-26APR292245-45,1777516736627280640,1,95,4,BTC,0,signals,B,0,1,1,1,1,1,,996.892416,2026-04-30T02:38:56.627281+00:00,2,3,NO,363,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7551061.0,0.0,2.0,-82.0,408941.0,,,,,,,,,,,7614196.0,,,,,0,1,1,0,1,,0.71540564,0.4,99.6,25.0,2623.5200000000186,0.5321396444470283,99.46786035555502,2290.5200000000186,333.0,1957.5200000000184,0.873071293529305,104.94080000000076,-1957.5200000000184,98.46786035555296,0.4678603555550182,68.0,5684.3399999999965,0.6484844326694463,99.3515155673306,4958.8399999999965,725.5,4233.340000000011,0.8723686478993163,83.59323529411759,-4233.340000000011,98.35151556733057,0.3515155673306083,841.0,62229.010000000126,1.875239876064268,98.12476012393476,45413.85000000005,16815.159999999996,28598.690000000024,0.7297858346131484,73.9940665873961,-28598.690000000024,97.12476012393572,-0.8752398760652511,3071.0,204470.97999999995,7.007093065235979,92.9929069347638,138899.13999999998,65571.83999999998,73327.30000000003,0.679309797409882,66.58123738196026,-73327.30000000003,91.99290693476402,-6.007093065236205,1,-0.1999999999999999,-0.4999999999999999,-2.4000000000000004,-46.6,0.0421591151779533,0.0297265160523186,902.3489999999838,0.5829524962970275,2026-04-30
